method,fold,target,horizon,mae,rmse,r2,nmae,relative_seasonal_improvement_pct,config
seasonal_residual_gru,rolling_2,air_humidity_pct,6,3.7162363529205322,5.845891060502219,0.6698445677757263,0.1580205429823298,-0.6661769098497631,deployment_compatible
seasonal_residual_lstm,rolling_2,air_temperature_c,1,0.747291088104248,1.0918351987278256,0.9199945330619812,0.07245660323901913,-2.684893127140111,deployment_compatible
seasonal_residual_lstm,rolling_2,air_temperature_c,2,0.7444295287132263,1.091326180472107,0.9202677607536316,0.07217914927664668,-1.8727707731640568,deployment_compatible
seasonal_residual_lstm,rolling_2,air_temperature_c,3,0.7464745044708252,1.1049125539260676,0.9184696078300476,0.07237742809926404,-1.5678185174987602,deployment_compatible
seasonal_residual_lstm,rolling_2,air_temperature_c,4,0.7382006645202637,1.0952729113249755,0.9200237989425659,0.07157520477811913,-0.037737434048341394,deployment_compatible
seasonal_residual_lstm,rolling_2,air_temperature_c,5,0.7451598644256592,1.1078311762560389,0.9182112812995911,0.0722499619034656,-0.6131412426777725,deployment_compatible
seasonal_residual_lstm,rolling_2,air_temperature_c,6,0.7460297346115112,1.1045525194549388,0.9187036752700806,0.07233430365453027,-0.48508816719493125,deployment_compatible
seasonal_residual_lstm,rolling_2,air_humidity_pct,1,3.4882683753967285,5.4816506947259285,0.7096680998802185,0.14832696588716343,1.7833434050409376,deployment_compatible
seasonal_residual_lstm,rolling_2,air_humidity_pct,2,3.5814921855926514,5.612654638390264,0.6956988573074341,0.15229099715618225,0.035389196313215014,deployment_compatible
seasonal_residual_lstm,rolling_2,air_humidity_pct,3,3.6095383167266846,5.68494466870439,0.6877611875534058,0.15348356524105947,0.14478164756251577,deployment_compatible
seasonal_residual_lstm,rolling_2,air_humidity_pct,4,3.64998459815979,5.757021058966926,0.6797608137130737,0.15520340831526344,-0.134767601434303,deployment_compatible
seasonal_residual_lstm,rolling_2,air_humidity_pct,5,3.7041430473327637,5.825665402370024,0.6720544099807739,0.15750631553984523,-0.8954819496971507,deployment_compatible
seasonal_residual_lstm,rolling_2,air_humidity_pct,6,3.764047622680664,5.879521030458809,0.6660350561141968,0.16005355759460901,-1.9612984475785293,deployment_compatible
seasonal_24,rolling_3,air_temperature_c,1,0.8214547634124756,1.339858697301828,0.8917672038078308,0.07578839991701053,0.0,deployment_compatible
seasonal_24,rolling_3,air_temperature_c,2,0.821662962436676,1.3399174617142835,0.8917896151542664,0.07580760860823887,0.0,deployment_compatible
seasonal_24,rolling_3,air_temperature_c,3,0.82171231508255,1.3399903687088284,0.8916811943054199,0.07581216194243214,0.0,deployment_compatible
seasonal_24,rolling_3,air_temperature_c,4,0.8218457698822021,1.3400574004988648,0.8914999961853027,0.07582447464201994,0.0,deployment_compatible
seasonal_24,rolling_3,air_temperature_c,5,0.8219963312149048,1.3400829313008866,0.8913048505783081,0.07583836561082692,0.0,deployment_compatible
seasonal_24,rolling_3,air_temperature_c,6,0.8219843506813049,1.34008555551952,0.8911270499229431,0.07583726027245392,0.0,deployment_compatible
seasonal_24,rolling_3,air_humidity_pct,1,4.771418571472168,7.585876653173842,0.5835042595863342,0.1897184207548641,0.0,deployment_compatible
seasonal_24,rolling_3,air_humidity_pct,2,4.760982990264893,7.576819867880108,0.5839996933937073,0.18930348713362602,0.0,deployment_compatible
seasonal_24,rolling_3,air_humidity_pct,3,4.7523016929626465,7.570545047302237,0.5839982032775879,0.18895830634732216,0.0,deployment_compatible
seasonal_24,rolling_3,air_humidity_pct,4,4.745692729949951,7.566073243430252,0.5837439298629761,0.1886955245337348,0.0,deployment_compatible
seasonal_24,rolling_3,air_humidity_pct,5,4.743443965911865,7.564895124496367,0.5831607580184937,0.1886061104620986,0.0,deployment_compatible
seasonal_24,rolling_3,air_humidity_pct,6,4.741946220397949,7.564387062389039,0.582449197769165,0.1885465579601882,0.0,deployment_compatible
persistence,rolling_3,air_temperature_c,1,0.9506233334541321,1.3144659577376694,0.8958307504653931,0.08770564682949801,-15.724368010852633,deployment_compatible
persistence,rolling_3,air_temperature_c,2,1.7870680093765259,2.415131366229133,0.6484440565109253,0.16487703402057738,-117.49404452610356,deployment_compatible
persistence,rolling_3,air_temperature_c,3,2.5715487003326416,3.37109375,0.3144453763961792,0.23725416174745265,-212.95000125126532,deployment_compatible
persistence,rolling_3,air_temperature_c,4,3.3048996925354004,4.204059936459139,-0.06787610054016113,0.30491400225493426,-302.1313747236422,deployment_compatible
persistence,rolling_3,air_temperature_c,5,3.9771575927734375,4.9225912874745665,-0.4666767120361328,0.36693732095718035,-383.8412827092825,deployment_compatible
persistence,rolling_3,air_temperature_c,6,4.576958656311035,5.533803231995986,-0.8565319776535034,0.42227568516021313,-456.8182231836172,deployment_compatible
persistence,rolling_3,air_humidity_pct,1,3.163020372390747,4.659662826520858,0.8428522944450378,0.12576620995971133,33.70901493945369,deployment_compatible
persistence,rolling_3,air_humidity_pct,2,5.374074459075928,7.766146912872204,0.5629501938819885,0.21368088004074673,-12.877413552299288,deployment_compatible
